ID	name	raw	element	eleValue	affinity	sharpness	sharpOne	sharpTwo
26	Bone Gunlance Lv. 5	140	(No Element)	0	0	Green	Green	Green
27	Bone Gunlance Lv. 6	160	(No Element)	0	0	Green	Green	Blue
28	Bone Gunlance Lv. 7	210	(No Element)	0	0	Green	Blue	Blue
29	Wyvern Bone Gunlance Lv. 8	240	(No Element)	0	0	Green	Blue	Blue
30	Wyvern Bone Gunlance Lv. 9	270	(No Element)	0	0	Blue	Blue	Blue
31	Wyvern Bone Gunlance Lv. 10	330	(No Element)	0	0	Blue	Blue	Blue
32	Traditional Gunlance Lv. 11	360	(No Element)	0	0	Blue	White	Purple
33	Fiore Nulo Lv. 1	80	(No Element)	0	0	Green	Green	Green
34	Fiore Nulo Lv. 2	90	(No Element)	0	0	Green	Green	Green
35	Fiore Nulo Lv. 3	120	(No Element)	0	0	Green	Green	Green
36	Fiore Nulo Lv. 4	130	(No Element)	0	0	Blue	Blue	Blue
37	Fiore Nulo Lv. 5	160	(No Element)	0	0	White	White	White
38	Fiore Unu Lv. 6	190	(No Element)	0	0	White	White	White
39	Fiore Unu Lv. 7	230	(No Element)	0	0	White	White	White
40	Fiore Unu Lv. 8	300	(No Element)	0	0	Purple	Purple	Purple
41	Fiore Du Lv. 9	330	(No Element)	0	0	Purple	Purple	Purple
42	Rogue Gunlance Lv. 1	70	(No Element)	0	0	Green	Green	Green
43	Rogue Gunlance Lv. 2	80	(No Element)	0	0	Green	Green	Green
44	Rogue Gunlance Lv. 3	90	(No Element)	0	0	Green	Green	Green
45	Rogue Gunlance Lv. 4	100	(No Element)	0	0	Green	Green	Blue
46	Rogue Gunlance Lv. 5	150	(No Element)	0	0	Green	Green	Blue
47	Rogue Gunlance Lv. 6	170	(No Element)	0	0	Blue	Blue	Blue
48	Cultured Rogue Lv. 7	220	(No Element)	0	0	Blue	Blue	White
49	Cultured Rogue Lv. 8	240	(No Element)	0	0	Blue	White	White
50	Cultured Rogue Lv. 9	300	(No Element)	0	0	White	White	White
51	Cultured Bandit Lv. 10	340	(No Element)	0	0	White	White	Purple
52	Genenam Lance Lv. 1	80	Para	18	0	Yellow	Yellow	Yellow
53	Genenam Lance Lv. 2	90	Para	22	0	Green	Green	Green
54	Genenam Lance Lv. 3	110	Para	26	0	Green	Green	Green
55	Genenam Lance Lv. 4	130	Para	28	0	Green	Green	Green
56	Genenam Lance Lv. 5	150	Para	32	0	Green	Blue	Blue
57	V Crest Lv. 6	170	Para	35	0	Blue	White	White
58	V Crest Lv. 7	190	Para	37	0	Blue	White	White
59	V Crest Lv. 8	220	Para	39	0	Blue	White	White
60	V Garland Lv. 9	280	Para	42	0	Blue	White	Purple
61	Yukumo Gunlance Lv. 1	70	(No Element)	0	0	Green	Green	Green
62	Yukumo Gunlance Lv. 2	90	(No Element)	0	0	Green	Green	Green
63	Yukumo Gunlance Lv. 3	120	(No Element)	0	0	Green	Green	Green
64	Yukumo Gunlance Lv. 4	140	(No Element)	0	0	Green	Blue	Blue
65	Yukumo Burst Lv. 5	180	(No Element)	0	0	Green	Blue	Blue
66	Yukumo Burst Lv. 6	260	(No Element)	0	0	Green	Blue	Blue
67	Yukumo Burst Lv. 7	320	(No Element)	0	0	Green	Blue	Blue
68	Hot Spring Burst Lv. 8	350	(No Element)	0	0	Green	Blue	White
69	Striker's Gunlance Lv. 1	100	(No Element)	0	0	Green	Green	Green
70	Striker's Gunlance Lv. 2	130	(No Element)	0	0	Green	Green	Green
71	Striker's Gunlance Lv. 3	140	(No Element)	0	0	Green	Green	Green
72	Striker's Gunlance Lv. 4	150	(No Element)	0	0	Green	Green	Blue
73	Striker's Gunlance Lv. 5	170	(No Element)	0	0	Blue	Blue	Blue
74	Imperial Guardlance Lv. 6	220	(No Element)	0	0	Blue	Blue	White
75	Imperial Guardlance Lv. 7	280	(No Element)	0	0	Blue	White	Purple
76	Praetorian Guardlance Lv. 8	350	(No Element)	0	0	Blue	White	Purple
77	Golem Gunlance Lv. 1	100	(No Element)	0	0	Green	Green	Green
78	Golem Gunlance Lv. 2	110	(No Element)	0	0	Green	Green	Green
79	Golem Gunlance Lv. 3	140	(No Element)	0	0	Green	Blue	Blue
80	Golem Gunlance Lv. 4	150	(No Element)	0	0	Blue	Blue	White
81	Behemoth Gunlance Lv. 5	220	(No Element)	0	0	Blue	Blue	White
82	Behemoth Gunlance Lv. 6	280	(No Element)	0	0	Blue	White	White
83	Gargantua Gunlance Lv. 7	340	(No Element)	0	0	White	Purple	Purple
84	Fiore Nulo (G) Lv. 1	90	Para	8	0	Yellow	Green	Green
85	Fiore Nulo (G) Lv. 2	120	Para	10	0	Green	Green	Green
86	Fiore Nulo (G) Lv. 3	130	Para	11	0	Blue	Blue	Blue
87	Fiore Nulo (G) Lv. 4	150	Para	12	0	Blue	Blue	White
88	Fiore Unu (G) Lv. 5	180	Para	14	0	Blue	White	White
89	Fiore Unu (G) Lv. 6	210	Para	15	0	Blue	White	White
90	Fiore Unu (G) Lv. 7	270	Para	17	0	White	White	White
91	Fiore Du (G) Lv. 8	310	Para	20	0	Purple	Purple	Purple
92	Fiore Nulo (R) Lv. 1	90	Fire	12	0	Green	Green	Green
93	Fiore Nulo (R) Lv. 2	100	Fire	14	0	Green	Green	Green
94	Fiore Nulo (R) Lv. 3	130	Fire	16	0	Blue	Blue	Blue
95	Fiore Nulo (R) Lv. 4	150	Fire	18	0	Blue	Blue	White
96	Fiore Unu (R) Lv. 5	170	Fire	22	0	Blue	White	White
97	Fiore Unu (R) Lv. 6	210	Fire	24	0	Blue	White	White
98	Fiore Unu (R) Lv. 7	250	Fire	26	0	Blue	White	White
99	Fiore Du (R) Lv. 8	310	Fire	28	0	Blue	White	Purple
100	Lagomberator Lv. 1	80	Ice	25	0	Green	Green	Green
101	Lagomberator Lv. 2	100	Ice	28	0	Green	Green	Green
102	Lagomberator Lv. 3	120	Ice	30	0	Green	Green	Green
103	Lagomberator Lv. 4	140	Ice	32	0	Blue	Blue	Blue
104	Lagomberator Lv. 5	170	Ice	35	0	Blue	Blue	Blue
105	Lagomberatrix Lv. 6	210	Ice	38	0	Blue	Blue	White
106	Lagomberatrix Lv. 7	240	Ice	39	0	Blue	White	White
107	Lagombalanche Lv. 8	330	Ice	40	0	White	White	White
108	Hard Hitter Lv. 1	90	Poison	18	0	Yellow	Yellow	Green
109	Hard Hitter Lv. 2	100	Poison	22	0	Green	Green	Green
110	Hard Hitter Lv. 3	120	Poison	30	0	Green	Green	Green
111	Hard Hitter Lv. 4	140	Poison	35	0	Green	Green	Blue
112	Hard Hitter Lv. 5	150	Poison	40	0	Green	Blue	Blue
113	Big Slugger Lv. 6	180	Poison	50	0	Green	Blue	Blue
114	Big Slugger Lv. 7	230	Poison	55	0	Green	Blue	White
115	Big Slugger Lv. 8	240	Poison	60	0	Green	Blue	White
116	Triple Crown Lv. 9	280	Poison	66	0	Green	Blue	White
117	Red Devil Gunlance Lv. 1	120	(No Element)	0	-20	Yellow	Yellow	Green
118	Red Devil Gunlance Lv. 2	130	(No Element)	0	-20	Yellow	Yellow	Green
119	Red Devil Gunlance Lv. 3	150	(No Element)	0	-20	Green	Green	Green
120	Red Devil Gunlance Lv. 4	170	(No Element)	0	-20	Green	Green	Green
121	Red Devil Gunlance Lv. 5	200	(No Element)	0	-20	Green	Blue	Blue
122	Red Devil Smasher Lv. 6	240	(No Element)	0	-20	Green	Blue	Blue
123	Red Devil Smasher Lv. 7	270	(No Element)	0	-20	Green	Blue	White
124	Red Devil Earthquake Lv. 8	370	(No Element)	0	-20	Green	Blue	White
125	Scissor Gunlance Lv. 1	90	(No Element)	0	0	Green	Green	Green
126	Scissor Gunlance Lv. 2	100	(No Element)	0	0	Green	Green	Green
127	Scissor Gunlance Lv. 3	140	(No Element)	0	0	Green	Blue	Blue
128	Scissor Gunlance Lv. 4	160	(No Element)	0	0	Blue	Blue	Blue
129	Scissor Cannon Lv. 5	200	(No Element)	0	0	Blue	White	White
130	Scissor Cannon Lv. 6	230	(No Element)	0	0	Blue	White	White
131	Scissor Cannon Lv. 7	260	(No Element)	0	0	White	White	White
132	Claw Cannon Lv. 8	320	(No Element)	0	0	White	Purple	Purple
133	Shattershot Lv. 1	100	Para	14	-10	Green	Green	Green
134	Shattershot Lv. 2	120	Para	16	-10	Green	Green	Green
135	Shattershot Lv. 3	140	Para	18	-10	Green	Blue	Blue
136	Shattershot Lv. 4	160	Para	20	-10	Green	Blue	Blue
137	Shatter God Lv. 5	180	Para	22	-10	Blue	Blue	White
138	Shatter God Lv. 6	240	Para	23	-10	Blue	White	White
139	Shatter God Lv. 7	270	Para	24	-10	White	White	White
140	Shattercannon Lv. 8	300	Para	25	-10	White	White	Purple
141	Full Voltage Lv. 1	90	Thunder	12	0	Green	Green	Green
142	Full Voltage Lv. 2	110	Thunder	13	0	Green	Green	Green
143	Full Voltage Lv. 3	160	Thunder	14	0	Blue	Blue	Blue
144	Full Voltage Lv. 4	180	Thunder	16	0	Blue	White	White
145	High Volt Gunlance Lv. 5	210	Thunder	18	0	Blue	White	White
146	High Volt Gunlance Lv. 6	270	Thunder	20	0	White	White	White
147	Giga Volt Gunlance Lv. 7	330	Thunder	22	0	White	Purple	Purple
148	Type 62 Stormlance Lv. 1	80	Water	20	0	Green	Green	Green
149	Type 62 Stormlance Lv. 2	90	Water	22	0	Green	Green	Green
150	Type 62 Stormlance Lv. 3	110	Water	24	0	Green	Blue	Blue
151	Type 62 Stormlance Lv. 4	120	Water	26	0	Green	Blue	Blue
152	Type 62 Stormlance Lv. 5	150	Water	28	0	Blue	Blue	Blue
153	Assault Stormlance Lv. 6	200	Water	30	0	Blue	White	White
154	Assault Stormlance Lv. 7	260	Water	32	0	White	White	White
155	War Marshal Lv. 8	320	Water	34	0	White	Purple	Purple
156	Hellsting Lv. 1	90	Ice	25	10	Green	Green	Green
157	Hellsting Lv. 2	110	Ice	28	10	Green	Green	Green
158	Hellsting Lv. 3	140	Ice	30	15	Green	Blue	Blue
159	Hellsting Lv. 4	160	Ice	32	15	Blue	Blue	Blue
160	Hellstinger Lv. 5	190	Ice	35	15	Blue	Blue	White
161	Hellstinger Lv. 6	270	Ice	36	15	Blue	White	Purple
162	Demonic Blizzard Lv. 7	330	Ice	38	15	Blue	Purple	Purple
163	Hidden Gunlance Lv. 1	100	(No Element)	0	40	Green	Blue	Blue
164	Hidden Gunlance Lv. 2	120	(No Element)	0	40	Blue	Blue	White
165	Hidden Gunlance Lv. 3	140	(No Element)	0	40	Blue	Blue	White
166	Hidden Gunlance Lv. 4	160	(No Element)	0	40	White	White	White
167	Fading Night Lv. 5	180	(No Element)	0	40	White	White	White
168	Fading Night Lv. 6	230	(No Element)	0	40	White	White	White
169	Fading Night Lv. 7	270	(No Element)	0	40	Purple	Purple	Purple
170	Avidya Gunlance Lv. 8	290	(No Element)	0	40	Purple	Purple	Purple
171	Bamboo Birdsbane Lv. 1	80	(No Element)	0	0	Yellow	Green	Green
172	Bamboo Birdsbane Lv. 2	110	(No Element)	0	0	Green	Green	Green
173	Bamboo Birdsbane Lv. 3	130	(No Element)	0	0	Green	Green	Blue
174	Bamboo Lionsbane Lv. 4	170	(No Element)	0	0	Green	Green	Blue
175	Bamboo Lionsbane Lv. 5	220	(No Element)	0	0	Blue	White	White
176	Bamboo Dragonsbane Lv. 6	290	(No Element)	0	0	Blue	White	Purple
177	Baa Baa Gunlance Lv. 1	90	Sleep	8	0	Green	Green	Green
178	Baa Baa Gunlance Lv. 2	100	Sleep	10	0	Green	Green	Green
179	Baa Baa Gunlance Lv. 3	120	Sleep	11	0	Green	Green	Blue
180	Baa Baa Gunlance Lv. 4	130	Sleep	12	0	Green	Blue	Blue
181	Sleepyeye Gunlance Lv. 5	140	Sleep	14	0	Green	Blue	Blue
182	Sleepyeye Gunlance Lv. 6	200	Sleep	17	0	Green	Blue	Blue
183	Dreamlance Lv. 7	290	Sleep	20	0	Green	Blue	Blue
184	Kamak Gunlance Lv. 1	70	Ice	35	0	Green	Green	Green
185	Kamak Gunlance Lv. 2	100	Ice	40	0	Green	Green	Blue
186	Kamak Gunlance Lv. 3	120	Ice	45	0	Green	Blue	Blue
187	Snowy Kamak Lv. 4	130	Ice	50	0	Green	Blue	Blue
188	Snowy Kamak Lv. 5	190	Ice	53	0	Blue	Blue	White
189	Blizzard Kamak Lv. 6	270	Ice	55	0	Blue	White	White
190	Teostra Gunlance Lv. 1	140	(No Element)	0	-30	Green	Green	Blue
191	Teostra Gunlance Lv. 2	180	(No Element)	0	-30	Green	Blue	Blue
192	Teostra Gunlance Lv. 3	200	(No Element)	0	-30	Green	Green	White
193	Firelord Roar Lv. 4	220	(No Element)	0	-30	Green	White	White
194	Firelord Roar Lv. 5	320	(No Element)	0	-30	Green	White	White
195	Firelord Champion Lv. 6	380	(No Element)	0	-30	Green	White	White
196	Obsidian Gunlance Lv. 1	140	(No Element)	0	0	Green	Blue	Blue
197	Obsidian Gunlance Lv. 2	150	(No Element)	0	0	Blue	Blue	White
198	Obsidian Gunlance Lv. 3	160	(No Element)	0	0	Blue	Blue	White
199	Obsidian Gunlance Lv. 4	180	(No Element)	0	0	Blue	Blue	White
200	Obsidian Gunlance Lv. 5	200	(No Element)	0	0	Blue	White	White
201	Lustrous Oldoba Lv. 6	220	(No Element)	0	0	Blue	White	White
202	Lustrous Oldoba Lv. 7	280	(No Element)	0	0	White	White	White
203	Ethereal Oldoba Lv. 8	330	(No Element)	0	0	White	Purple	Purple
204	Ancient Gyrelance Lv. 1	120	(No Element)	0	0	Green	Green	Green
205	Ancient Gyrelance Lv. 2	150	(No Element)	0	0	Green	Blue	Blue
206	Ancient Gyrelance Lv. 3	170	(No Element)	0	0	Blue	Blue	Blue
207	Ancient Gyrelance Lv. 4	180	(No Element)	0	0	Blue	Blue	White
208	Ancient Gyresmite Lv. 5	190	(No Element)	0	0	Blue	Blue	White
209	Ancient Gyresmite Lv. 6	260	(No Element)	0	0	White	White	Purple
210	Progenesis Lv. 7	320	(No Element)	0	0	White	Purple	Purple
211	Spine Blaster Lv. 1	130	Fire	10	0	Yellow	Yellow	Yellow
212	Spine Blaster Lv. 2	140	Fire	12	0	Yellow	Yellow	Green
213	Spine Blaster Lv. 3	160	Fire	14	0	Yellow	Green	Green
214	Spine Blaster Lv. 4	170	Fire	18	0	Green	Green	Green
215	Vertebrae Blaster Lv. 5	220	Fire	20	0	Green	Blue	Blue
216	Vertebrae Blaster Lv. 6	320	Fire	21	0	Green	Blue	Blue
217	Vertebrae Blaster Lv. 7	330	Fire	22	0	Green	Blue	Blue
218	Zenith Blaster Lv. 8	350	Fire	24	0	Green	Blue	White
219	Princess Panoply Lv. 1	90	Poison	16	0	Green	Green	Green
220	Princess Panoply Lv. 2	110	Poison	18	0	Green	Green	Green
221	Princess Panoply Lv. 3	160	Poison	20	0	Green	Green	Blue
222	Princess Panoply Lv. 4	180	Poison	22	0	Green	Blue	Blue
223	Ortlinde Lv. 5	200	Poison	24	0	Blue	Blue	White
224	Ortlinde Lv. 6	250	Poison	25	0	Blue	White	White
225	Ortlinde Lv. 7	280	Poison	27	0	White	White	White
226	Great Ortlinde Lv. 8	310	Poison	28	0	White	Purple	Purple
227	Red Rook Lv. 1	110	Fire	25	0	Green	Green	Blue
228	Red Rook Lv. 2	140	Fire	26	0	Green	Blue	Blue
229	Red Rook Lv. 3	170	Fire	27	0	Green	Blue	Blue
230	Red Rook Lv. 4	180	Fire	28	0	Blue	Blue	Blue
231	Crimson Rook Lv. 5	210	Fire	30	0	Blue	Blue	White
232	Crimson Rook Lv. 6	290	Fire	32	0	White	White	White
233	Crimson Rook Lv. 7	320	Fire	34	0	White	White	White
234	Burnt Chariot Lv. 8	340	Fire	35	0	White	Purple	Purple
235	Lagia Burst Lv. 1	130	Thunder	15	0	Green	Green	Green
236	Lagia Burst Lv. 2	140	Thunder	16	0	Green	Green	Green
237	Lagia Burst Lv. 3	150	Thunder	18	0	Green	Blue	Blue
238	Lagia Burst Lv. 4	190	Thunder	20	0	Blue	Blue	Blue
239	Exlagia Gunlance Lv. 5	220	Thunder	21	0	Blue	White	White
240	Exlagia Gunlance Lv. 6	290	Thunder	23	0	White	White	White
241	Exlagia Gunlance Lv. 7	310	Thunder	24	0	White	White	Purple
242	Electrolagia Gunlance Lv. 8	330	Thunder	25	0	White	Purple	Purple
243	Usurper's Roar Lv. 1	120	Thunder	28	0	Green	Green	Green
244	Usurper's Roar Lv. 2	130	Thunder	30	0	Green	Blue	Blue
245	Usurper's Roar Lv. 3	170	Thunder	32	0	Blue	Blue	White
246	Despot's Phlogiston Lv. 4	200	Thunder	34	0	Blue	White	White
247	Despot's Phlogiston Lv. 5	270	Thunder	35	0	White	White	White
248	Despot's Phlogiston Lv. 6	280	Thunder	36	0	White	White	Purple
249	Oppressor's Skyfall Lv. 7	320	Thunder	38	0	White	Purple	Purple
250	Ukiyo no Yamiwo Lv. 1	130	Water	15	0	Green	Green	Green
251	Ukiyo no Yamiwo Lv. 2	140	Water	18	0	Green	Green	Green
252	Ukiyo no Yamiwo Lv. 3	150	Water	22	10	Green	Blue	Blue
253	Ukiyo no Yamiwo Lv. 4	170	Water	24	10	Blue	White	White
254	Ukiyo no Yamiwo Lv. 5	190	Water	26	10	Blue	White	White
255	Mizumori Lv. 6	200	Water	28	10	Blue	White	White
256	Mizumori Lv. 7	270	Water	30	10	White	White	White
257	Mizumori Lv. 8	290	Water	32	10	White	White	Purple
258	Harae no Toboshi Lv. 9	310	Water	35	10	White	Purple	Purple
259	Verdant Rook Lv. 1	120	Thunder	15	15	Green	Green	Green
260	Verdant Rook Lv. 2	130	Thunder	18	15	Green	Green	Blue
261	Verdant Rook Lv. 3	150	Thunder	22	20	Blue	Blue	White
262	Verdant Rook Lv. 4	160	Thunder	24	20	Blue	White	White
263	Verdant Rook Lv. 5	170	Thunder	26	20	White	White	White
264	Dark Chariot Lv. 6	180	Thunder	28	20	White	White	White
265	Dark Chariot Lv. 7	250	Thunder	30	20	White	White	White
266	Dark Chariot Lv. 8	270	Thunder	32	20	Purple	Purple	Purple
267	Zaram Chariot Lv. 9	290	Thunder	35	20	Purple	Purple	Purple
268	Giant's Artillery Lv. 1	140	Ice	15	-20	Green	Green	Green
269	Giant's Artillery Lv. 2	150	Ice	18	-20	Green	Green	Blue
270	Giant's Artillery Lv. 3	170	Ice	20	-20	Green	Blue	Blue
271	Giant's Artillery Lv. 4	190	Ice	22	-20	Blue	Blue	Blue
272	Giant's Artillery Lv. 5	210	Ice	24	-20	Blue	Blue	Blue
273	Giant's Clasher Lv. 6	230	Ice	26	-20	Blue	Blue	White
274	Giant's Clasher Lv. 7	300	Ice	27	-20	White	White	White
275	Giant's Clasher Lv. 8	320	Ice	28	-20	White	White	Purple
276	Giant's Gigaclasher Lv. 9	340	Ice	30	-20	White	White	Purple
277	Burning Kabeira Lv. 1	130	Fire	15	0	Green	Green	Green
278	Burning Kabeira Lv. 2	140	Fire	18	0	Green	Green	Green
279	Burning Kabeira Lv. 3	160	Fire	20	0	Green	Green	Blue
280	Burning Kabeira Lv. 4	180	Fire	22	0	Blue	Blue	Blue
281	Burning Kabeira Lv. 5	200	Fire	24	0	Blue	Blue	White
282	Glavenus Brewer Lv. 6	210	Fire	26	0	Blue	White	White
283	Glavenus Brewer Lv. 7	280	Fire	28	0	White	White	White
284	Glavenus Brewer Lv. 8	300	Fire	30	0	White	White	White
285	Glavenus Brewanova Lv. 9	320	Fire	33	0	White	Purple	Purple
286	Tyrannenarm Lv. 1	120	Dragon	15	20	Green	Green	Green
287	Tyrannenarm Lv. 2	130	Dragon	16	20	Green	Blue	Blue
288	Tyrannenarm Lv. 3	150	Dragon	17	25	Blue	Blue	Blue
289	Tyrannenarm Lv. 4	170	Dragon	18	25	Blue	Blue	White
290	Verraterarm Lv. 5	190	Dragon	20	30	Blue	White	White
291	Verraterarm Lv. 6	290	Dragon	22	30	Blue	White	White
292	Hochmutsarm Lv. 7	320	Dragon	24	30	Blue	White	Purple
293	Jaya Gunlance Lv. 1	140	(No Element)	0	10	Blue	Blue	Blue
294	Jaya Gunlance Lv. 2	150	(No Element)	0	10	Blue	Blue	Blue
295	Jaya Gunlance Lv. 3	160	(No Element)	0	10	Blue	White	White
296	Jaya Gunlance Lv. 4	180	(No Element)	0	10	White	White	White
297	Riotous Gunlance Lv. 5	190	(No Element)	0	10	White	White	White
298	Riotous Gunlance Lv. 6	270	(No Element)	0	10	White	White	Purple
299	Insubordinate Gunlance Lv. 7	310	(No Element)	0	10	White	Purple	Purple
300	Tiger Blast Lv. 1	140	(No Element)	0	-20	Blue	Blue	Blue
301	Tiger Blast Lv. 2	160	(No Element)	0	-20	Blue	Blue	Blue
302	Tiger Blast Lv. 3	200	(No Element)	0	-20	Blue	Blue	White
303	Tigrex Gunlance Lv. 4	220	(No Element)	0	-20	White	White	White
304	Tigrex Gunlance Lv. 5	280	(No Element)	0	-20	White	White	White
305	Tigrex Gunlance Lv. 6	320	(No Element)	0	-20	White	White	White
306	GreatTigrexGunlance Lv. 7	340	(No Element)	0	-20	Purple	Purple	Purple
307	Thunder Yell Lv. 1	120	Thunder	45	0	Green	Green	Blue
308	Thunder Yell Lv. 2	130	Thunder	47	0	Green	Blue	Blue
309	Thunder Yell Lv. 3	140	Thunder	50	0	Blue	Blue	Blue
310	Thunder Yell Lv. 4	150	Thunder	52	0	Blue	White	White
311	Lightning Roar Lv. 5	170	Thunder	55	0	Blue	White	White
312	Lightning Roar Lv. 6	220	Thunder	57	0	White	White	White
313	Lightning Roar Lv. 7	240	Thunder	59	0	White	White	White
314	Thunderbolt Bellow Lv. 8	280	Thunder	62	0	White	White	Purple
315	Dios Gunlance Lv. 1	130	Blast	18	0	Green	Green	Green
316	Dios Gunlance Lv. 2	150	Blast	19	0	Green	Green	Blue
317	Dios Gunlance Lv. 3	170	Blast	20	0	Green	Blue	Blue
318	Dios Gunlance Lv. 4	200	Blast	21	0	Blue	Blue	White
319	Brachy Gunlance Lv. 5	210	Blast	22	0	Blue	White	White
320	Brachy Gunlance Lv. 6	300	Blast	24	0	Blue	White	White
321	Explosive Gunlance Lv. 7	340	Blast	25	0	Blue	White	Purple
322	L'Onde Lv. 1	120	Dragon	30	30	Blue	Blue	White
323	L'Onde Lv. 2	130	Dragon	32	35	Blue	Blue	White
324	L'Onde Lv. 3	140	Dragon	33	40	White	White	White
325	L'Onde Lv. 4	150	Dragon	34	40	White	White	White
326	Le Mur Lv. 5	160	Dragon	35	40	White	White	White
327	Le Mur Lv. 6	240	Dragon	36	40	White	White	White
328	Le Mur Lv. 7	260	Dragon	37	40	White	Purple	Purple
329	La Forteresse Lv. 8	280	Dragon	38	40	White	Purple	Purple
330	Venomous Cologne Lv. 1	130	Poison	22	0	Green	Green	Blue
331	Venomous Cologne Lv. 2	140	Poison	24	0	Green	Blue	Blue
332	Venomous Cologne Lv. 3	190	Poison	26	0	Blue	Blue	White
333	Venomous Attar Lv. 4	210	Poison	28	0	Blue	White	White
334	Venomous Attar Lv. 5	310	Poison	29	0	White	White	White
335	Venomous Perfume Lv. 6	330	Poison	30	0	White	Purple	Purple
336	Chasm Gunlance Lv. 1	160	Dragon	12	-25	Yellow	Yellow	Yellow
337	Chasm Gunlance Lv. 2	180	Dragon	14	-25	Yellow	Green	Green
338	Chasm Gunlance Lv. 3	230	Dragon	16	-25	Green	Green	Green
339	Chasm Gunlance Lv. 4	250	Dragon	18	-25	Green	Green	Green
340	Abyss Gunlance Lv. 5	260	Dragon	20	-25	Green	Blue	Blue
341	Abyss Gunlance Lv. 6	330	Dragon	22	-25	Green	Blue	White
342	Rukbat Gunlance Lv. 7	380	Dragon	24	-25	Green	White	White
343	Cornpopper Lv. 1	100	(No Element)	0	0	Green	Green	Green
344	Cornpopper Lv. 2	120	(No Element)	0	0	Blue	Blue	Blue
345	Cornpopper Lv. 3	140	(No Element)	0	0	Blue	Blue	Blue
346	Mighty Cornpopper Lv. 4	150	(No Element)	0	0	Blue	White	White
347	Mighty Cornpopper Lv. 5	230	(No Element)	0	0	White	White	White
348	Crunchy Cornpopper Lv. 6	280	(No Element)	0	0	White	White	White
349	Wycademy Gunlance Lv. 1	110	Blast	10	0	Green	Green	Green
350	Wycademy Gunlance Lv. 2	120	Blast	11	0	Green	Green	Blue
351	Wycademy Gunlance Lv. 3	150	Blast	13	0	Green	Green	Blue
352	Academic Gunlance Lv. 4	170	Blast	15	0	Green	Blue	White
353	Academic Gunlance Lv. 5	240	Blast	18	0	Green	Blue	White
354	Freiheit Gunlance Lv. 6	310	Blast	20	0	Green	Blue	White
355	Yukumo Puregunlance Lv. 1	130	(No Element)	0	0	Green	Green	Green
356	Yukumo Puregunlance Lv. 2	150	(No Element)	0	0	Green	Green	Blue
357	Yukumo Puregunlance Lv. 3	170	(No Element)	0	0	Blue	Blue	White
358	Mystic Gunlance Lv. 4	220	(No Element)	0	0	Blue	Blue	White
359	Mystic Gunlance Lv. 5	290	(No Element)	0	0	White	White	White
360	Ageless Gunlance Lv. 6	340	(No Element)	0	0	White	White	Purple
361	Black Smoke Gunlance Lv. 1	100	Dragon	29	0	Green	Green	Green
362	Black Smoke Gunlance Lv. 2	120	Dragon	30	0	Green	Green	Green
363	Black Smoke Gunlance Lv. 3	130	Dragon	32	0	Green	Green	Blue
364	Black Smoke Gunlance Lv. 4	170	Dragon	34	0	Green	Blue	White
365	Chrono Burst Lv. 5	200	Dragon	35	0	Green	Blue	White
366	Chrono Burst Lv. 6	310	Dragon	36	-20	Blue	Blue	Purple
