ID	name	raw	element	eleValue	affinity	sharpness	sharpOne	sharpTwo
108	Vicello Nulo (G) Lv. 4	140	Para	21	0	Blue	Blue	White
109	Vicello Unu (G) Lv. 5	170	Para	24	0	Blue	White	White
110	Vicello Unu (G) Lv. 6	200	Para	26	0	Blue	White	White
111	Vicello Unu (G) Lv. 7	260	Para	28	0	White	White	White
112	Vicello Du (G) Lv. 8	290	Para	30	0	Purple	Purple	Purple
113	Vicello Nulo (R) Lv. 1	90	Fire	8	0	Green	Green	Green
114	Vicello Nulo (R) Lv. 2	100	Fire	9	0	Green	Green	Green
115	Vicello Nulo (R) Lv. 3	130	Fire	10	0	Blue	Blue	Blue
116	Vicello Nulo (R) Lv. 4	150	Fire	12	0	Blue	Blue	White
117	Vicello Unu (R) Lv. 5	170	Fire	14	0	Blue	White	White
118	Vicello Unu (R) Lv. 6	200	Fire	16	0	Blue	White	White
119	Vicello Unu (R) Lv. 7	240	Fire	18	0	Blue	White	White
120	Vicello Du (R) Lv. 8	290	Fire	20	0	Blue	White	Purple
121	Vicello Nulo (W) Lv. 1	90	Ice	8	0	Green	Green	Green
122	Vicello Nulo (W) Lv. 2	100	Ice	9	0	Green	Green	Green
123	Vicello Nulo (W) Lv. 3	130	Ice	10	0	Blue	Blue	Blue
124	Vicello Nulo (W) Lv. 4	150	Ice	12	0	Blue	Blue	White
125	Vicello Unu (W) Lv. 5	170	Ice	14	0	Blue	White	White
126	Vicello Unu (W) Lv. 6	200	Ice	16	0	Blue	White	White
127	Vicello Unu (W) Lv. 7	240	Ice	18	0	Blue	White	White
128	Vicello Du (W) Lv. 8	290	Ice	20	0	Blue	White	Purple
129	Kut-Ku's Song Lv. 1	90	Fire	15	0	Green	Green	Green
130	Kut-Ku's Song Lv. 2	100	Fire	16	0	Green	Green	Green
131	Kut-Ku's Song Lv. 3	110	Fire	17	0	Green	Green	Green
132	Kut-Ku's Song Lv. 4	120	Fire	18	5	Green	Green	Green
133	Kut-Ku's Song Lv. 5	140	Fire	20	5	Green	Green	Blue
134	Kut-Ku Cantabile Lv. 6	180	Fire	22	5	Blue	White	White
135	Kut-Ku Cantabile Lv. 7	230	Fire	25	5	Blue	White	White
136	Kut-Ku Cantabile Lv. 8	270	Fire	27	5	Blue	White	White
137	Kut-Ku Tempestoso Lv. 9	300	Fire	30	10	White	Purple	Purple
138	Poisoned Capri Lv. 1	80	Poison	28	0	Green	Green	Green
139	Poisoned Capri Lv. 2	90	Poison	30	0	Green	Green	Green
140	Poisoned Capri Lv. 3	100	Poison	32	0	Green	Green	Blue
141	Poisoned Capri Lv. 4	110	Poison	34	0	Green	Green	Blue
142	Poisoned Capri Lv. 5	130	Poison	36	0	Green	Blue	White
143	Crazed Melody Lv. 6	160	Poison	38	0	Blue	Blue	White
144	Crazed Melody Lv. 7	200	Poison	40	0	Blue	Blue	White
145	Crazed Melody Lv. 8	230	Poison	41	0	White	White	White
146	Lunatic Melody Lv. 9	280	Poison	43	0	White	White	Purple
147	Demon Block Lv. 1	120	(No Element)	0	-10	Green	Green	Green
148	Demon Block Lv. 2	130	(No Element)	0	-10	Green	Green	Green
149	Demon Block Lv. 3	160	(No Element)	0	-10	Green	Green	Green
150	Demon Block Lv. 4	170	(No Element)	0	-10	Green	Green	Blue
151	Demon Block Lv. 5	190	(No Element)	0	-10	Blue	Blue	White
152	Vermillion Frog Lv. 6	230	(No Element)	0	-10	Blue	White	White
153	Vermillion Frog Lv. 7	260	(No Element)	0	-10	Blue	White	White
154	Vermillion Frog Lv. 8	290	(No Element)	0	-10	Blue	White	White
155	Temple Block Lv. 9	350	(No Element)	0	-10	White	White	Purple
156	Droth Drone Lv. 1	80	Water	32	0	Green	Green	Green
157	Droth Drone Lv. 2	110	Water	34	0	Green	Green	Blue
158	Droth Drone Lv. 3	130	Water	36	0	Blue	Blue	Blue
159	Droth Drone Lv. 4	150	Water	38	0	Blue	Blue	White
160	Droth Drone Lv. 5	170	Water	40	0	Blue	Blue	White
161	Droth Roar Lv. 6	200	Water	42	0	Blue	White	White
162	Droth Roar Lv. 7	230	Water	45	0	Blue	White	White
163	Droth Roar Lv. 8	270	Water	47	0	White	White	White
164	Echoing Droth Roar Lv. 9	310	Water	50	0	White	Purple	Purple
165	Fool's Harp Lv. 1	90	Sleep	15	0	Green	Green	Green
166	Fool's Harp Lv. 2	110	Sleep	16	0	Green	Green	Green
167	Fool's Harp Lv. 3	120	Sleep	17	0	Green	Green	Blue
168	Fool's Harp Lv. 4	140	Sleep	18	0	Blue	Blue	Blue
169	Fool's Harp Lv. 5	160	Sleep	20	0	Blue	Blue	White
170	Jester's Harp Lv. 6	180	Sleep	22	0	Blue	Blue	White
171	Jester's Harp Lv. 7	240	Sleep	25	0	White	White	White
172	Jester's Harp Lv. 8	270	Sleep	27	0	White	White	White
173	Trickster's Harp Lv. 9	300	Sleep	30	0	White	Purple	Purple
174	Khezu Horn Lv. 1	90	Thunder	20	0	Green	Green	Green
175	Khezu Horn Lv. 2	110	Thunder	26	0	Green	Green	Blue
176	Khezu Horn Lv. 3	140	Thunder	32	0	Blue	Blue	White
177	Khezu Horn Lv. 4	160	Thunder	38	0	Blue	Blue	White
178	Khezu Flute Lv. 5	190	Thunder	42	0	Blue	White	White
179	Khezu Flute Lv. 6	250	Thunder	45	0	White	White	White
180	Khezu Keen Lv. 7	300	Thunder	48	0	White	White	Purple
181	Type 63 Warmonica Lv. 1	90	Water	20	0	Green	Green	Green
182	Type 63 Warmonica Lv. 2	100	Water	22	0	Green	Green	Green
183	Type 63 Warmonica Lv. 3	130	Water	24	0	Green	Blue	Blue
184	Type 63 Warmonica Lv. 4	170	Water	26	0	Blue	Blue	Blue
185	Type 63 Warmonica Lv. 5	190	Water	28	0	Blue	Blue	White
186	Snarfonix Lv. 6	210	Water	30	0	Blue	Blue	White
187	Snarfonix Lv. 7	270	Water	33	0	White	White	White
188	Soldier's Snarfonica Lv. 8	330	Water	35	0	White	Purple	Purple
189	Dodotto Horn Lv. 1	80	Ice	25	0	Green	Green	Green
190	Dodotto Horn Lv. 2	110	Ice	26	0	Green	Green	Green
191	Dodotto Horn Lv. 3	130	Ice	28	0	Green	Blue	Blue
192	Dodotto Horn Lv. 4	140	Ice	32	0	Blue	Blue	White
193	White Dodotto Horn Lv. 5	190	Ice	35	0	Blue	Blue	White
194	White Dodotto Horn Lv. 6	250	Ice	37	0	White	White	White
195	Grand Dodotto Horn Lv. 7	300	Ice	39	0	White	Purple	Purple
196	Shell Castanet Lv. 1	90	Water	12	0	Green	Green	Green
197	Shell Castanet Lv. 2	110	Water	14	0	Green	Green	Blue
198	Shell Castanet Lv. 3	120	Water	15	0	Green	Green	Blue
199	Shell Castanet Lv. 4	140	Water	16	0	Blue	Blue	White
200	Shell Castanet Lv. 5	160	Water	18	0	Blue	Blue	White
201	Colored Castanet Lv. 6	170	Water	22	0	White	White	White
202	Colored Castanet Lv. 7	230	Water	25	0	White	White	White
203	Twinshell Castanet Lv. 8	290	Water	27	0	White	Purple	Purple
204	Danger Call Lv. 1	90	Para	10	0	Green	Green	Green
205	Danger Call Lv. 2	110	Para	12	0	Green	Green	Blue
206	Danger Call Lv. 3	130	Para	13	0	Green	Green	Blue
207	Danger Call Lv. 4	150	Para	14	0	Green	Green	Blue
208	Dangerous Haar Lv. 5	180	Para	16	0	Green	Blue	White
209	Dangerous Haar Lv. 6	250	Para	19	0	Blue	White	White
210	Baleful Haar Lv. 7	320	Para	21	0	Blue	White	White
211	Hidden Harmonic Lv. 1	90	(No Element)	0	40	Green	Blue	Blue
212	Hidden Harmonic Lv. 2	110	(No Element)	0	40	Blue	Blue	White
213	Hidden Harmonic Lv. 3	120	(No Element)	0	40	Blue	Blue	White
214	Hidden Harmonic Lv. 4	140	(No Element)	0	40	White	White	White
215	Cry in the Night Lv. 5	160	(No Element)	0	40	White	White	White
216	Cry in the Night Lv. 6	210	(No Element)	0	40	White	White	White
217	Cry in the Night Lv. 7	240	(No Element)	0	40	Purple	Purple	Purple
218	Avidya Harmonic Lv. 8	280	(No Element)	0	40	Purple	Purple	Purple
219	Handmade Frog Lv. 1	70	Water	37	0	Green	Green	Green
220	Handmade Frog Lv. 2	120	Water	40	0	Green	Blue	Blue
221	Handmade Frog Lv. 3	150	Water	42	0	Blue	Blue	White
222	Handcrafted Frog Lv. 4	170	Water	45	0	Blue	White	White
223	Handcrafted Frog Lv. 5	200	Water	47	0	Blue	White	White
224	Artisanal Frog Lv. 6	290	Water	50	0	White	White	Purple
225	Magia Charm Lv. 1	90	Dragon	25	0	Green	Green	Green
226	Magia Charm Lv. 2	120	Dragon	30	0	Green	Blue	Blue
227	Magia Charm Lv. 3	160	Dragon	35	0	Blue	Blue	White
228	Magia Charmbell Lv. 4	180	Dragon	40	0	Blue	Blue	White
229	Magia Charmbell Lv. 5	240	Dragon	42	0	Blue	White	White
230	Aria Rhota Lv. 6	300	Dragon	45	0	White	White	Purple
231	Swell Shell Lv. 1	90	(No Element)	0	20	Green	Green	Green
232	Swell Shell Lv. 2	120	(No Element)	0	25	Green	Green	Green
233	Swell Shell Lv. 3	150	(No Element)	0	30	Green	Green	Blue
234	Vertex Shell Lv. 4	170	(No Element)	0	35	Green	Blue	Blue
235	Vertex Shell Lv. 5	230	(No Element)	0	35	Green	Blue	Blue
236	Turban Shell Lv. 6	2920	(No Element)	0	40	Blue	White	White
237	Poison Fungasax Lv. 1	80	Poison	28	0	Yellow	Yellow	Yellow
238	Poison Fungasax Lv. 2	120	Poison	36	0	Green	Green	Green
239	Poison Fungasax Lv. 3	150	Poison	42	0	Green	Green	Blue
240	Toxic Fungasax Lv. 4	170	Poison	45	0	Green	Blue	Blue
241	Toxic Fungasax Lv. 5	200	Poison	50	0	Green	Blue	Blue
242	Toxic Fungasax Lv. 6	230	Poison	55	0	Blue	Blue	White
243	Mycotoxic Fungasax Lv. 7	290	Poison	60	0	Blue	White	White
244	Bherna Chime Lv. 1	80	Thunder	8	0	Green	Green	Green
245	Bherna Chime Lv. 2	120	Thunder	10	0	Green	Green	Blue
246	Bherna Chime Lv. 3	140	Thunder	12	0	Green	Blue	Blue
247	Blissful Chime Lv. 4	160	Thunder	15	0	Green	Blue	Blue
248	Blissful Chime Lv. 5	220	Thunder	17	0	Green	Blue	Blue
249	Divine Carillon Lv. 6	280	Thunder	20	0	Blue	White	White
250	Airship Horn Lv. 1	90	Blast	10	0	Green	Green	Green
251	Airship Horn Lv. 2	110	Blast	12	0	Green	Blue	Blue
252	Airship Horn Lv. 3	140	Blast	13	0	Green	Blue	Blue
253	Grand Airship Horn Lv. 4	180	Blast	15	0	Green	Blue	White
254	Grand Airship Horn Lv. 5	240	Blast	18	0	Blue	White	White
255	Resonant Airship Horn Lv. 6	300	Blast	20	0	Blue	White	White
256	Hunter's Horn Lv. 1	110	(No Element)	0	0	Green	Green	Green
257	Hunter's Horn Lv. 2	130	(No Element)	0	0	Green	Green	Blue
258	Hunter's Horn Lv. 3	140	(No Element)	0	0	Blue	Blue	Blue
259	Hunter's Horn Lv. 4	160	(No Element)	0	0	Blue	Blue	White
260	Native's Horn Lv. 5	190	(No Element)	0	0	Blue	Blue	White
261	Native's Horn Lv. 6	250	(No Element)	0	0	Blue	Blue	White
262	Primal Horn Lv. 7	320	(No Element)	0	0	White	Purple	Purple
263	Raven Shamisen Lv. 1	110	Poison	12	5	Green	Green	Green
264	Raven Shamisen Lv. 2	120	Poison	14	5	Blue	Blue	Blue
265	Raven Shamisen Lv. 3	130	Poison	15	5	Blue	Blue	Blue
266	Raven Shamisen Lv. 4	150	Poison	17	10	Blue	Blue	White
267	Wolf Shamisen Lv. 5	180	Poison	18	10	Blue	White	White
268	Wolf Shamisen Lv. 6	270	Poison	21	10	Blue	White	White
269	Crow Shamisen Lv. 7	320	Poison	23	10	Blue	White	White
270	Brazengaita Lv. 1	110	(No Element)	0	0	Yellow	Green	Green
271	Brazengaita Lv. 2	120	(No Element)	0	0	Green	Green	Green
272	Brazengaita Lv. 3	130	(No Element)	0	0	Green	Green	Green
273	Brazengaita Lv. 4	160	(No Element)	0	0	Green	Green	Blue
274	Gigas Gaita Lv. 5	220	(No Element)	0	0	Green	Green	Blue
275	Gigas Gaita Lv. 6	280	(No Element)	0	0	Green	Blue	Blue
276	Gigas Gaita Lv. 7	300	(No Element)	0	0	Green	Blue	White
277	Archgigas Gaita Lv. 8	330	(No Element)	0	0	Green	Blue	White
278	Valkyrie Chordmaker Lv. 1	100	Fire	25	0	Green	Green	Green
279	Valkyrie Chordmaker Lv. 2	110	Fire	30	0	Green	Green	Green
280	Valkyrie Chordmaker Lv. 3	130	Fire	32	0	Green	Green	Blue
281	Valkyrie Chordmaker Lv. 4	150	Fire	35	0	Blue	Blue	White
282	Valkyrie Chordmaker Lv. 5	170	Fire	38	0	Blue	Blue	White
283	Queen's Chordmaker Lv. 6	200	Fire	40	0	Blue	Blue	White
284	Queen's Chordmaker Lv. 7	260	Fire	42	0	Blue	White	White
285	Queen's Harmonium Lv. 8	330	Fire	45	0	White	Purple	Purple
286	Lagia Horn Lv. 1	120	Thunder	12	5	Green	Green	Green
287	Lagia Horn Lv. 2	140	Thunder	14	5	Green	Green	Green
288	Lagia Horn Lv. 3	150	Thunder	16	5	Green	Blue	Blue
289	Lagia Horn Lv. 4	180	Thunder	18	5	Blue	Blue	Blue
290	Lagia Thunderpeal Lv. 5	210	Thunder	20	5	Blue	White	White
291	Lagia Thunderpeal Lv. 6	280	Thunder	23	5	Blue	White	White
292	Lagia Thunderpeal Lv. 7	300	Thunder	25	5	White	White	White
293	Lagia Cannonade Lv. 8	330	Thunder	28	10	White	Purple	Purple
294	Usurper's Growl Lv. 1	110	Thunder	28	0	Green	Green	Green
295	Usurper's Growl Lv. 2	120	Thunder	30	0	Green	Blue	Blue
296	Usurper's Growl Lv. 3	150	Thunder	32	0	Blue	Blue	Blue
297	Despot's Thunderclap Lv. 4	180	Thunder	34	0	Blue	White	White
298	Despot's Thunderclap Lv. 5	250	Thunder	37	0	White	White	White
299	Despot's Thunderclap Lv. 6	280	Thunder	38	0	White	White	Purple
300	Oppressor's Boon Lv. 7	300	Thunder	40	0	White	Purple	Purple
301	Poetic Bell Lv. 1	130	Water	24	0	Green	Green	Green
302	Poetic Bell Lv. 2	140	Water	26	0	Green	Green	Green
303	Poetic Bell Lv. 3	150	Water	30	10	Green	Blue	Blue
304	Poetic Bell Lv. 4	170	Water	32	10	Blue	White	White
305	Poetic Bell Lv. 5	190	Water	34	10	Blue	White	White
306	Summoning Bell Lv. 6	200	Water	36	10	Blue	White	White
307	Summoning Bell Lv. 7	270	Water	38	10	White	White	White
308	Summoning Bell Lv. 8	290	Water	40	10	White	White	Purple
309	Sublime Bell Lv. 9	310	Water	42	10	White	Purple	Purple
310	Emerald Flap Lv. 1	120	Thunder	24	15	Green	Green	Green
311	Emerald Flap Lv. 2	130	Thunder	26	15	Green	Green	Blue
312	Emerald Flap Lv. 3	150	Thunder	28	20	Blue	Blue	White
313	Emerald Flap Lv. 4	160	Thunder	30	20	Blue	White	White
314	Emerald Flap Lv. 5	170	Thunder	34	20	White	White	White
315	Lightning Flap Lv. 6	180	Thunder	36	20	White	White	White
316	Lightning Flap Lv. 7	240	Thunder	38	20	White	White	White
317	Lightning Flap Lv. 8	270	Thunder	40	20	Purple	Purple	Purple
318	Grunlicht Flap Lv. 9	300	Thunder	42	20	Purple	Purple	Purple
319	Giant's Koto Lv. 1	140	Ice	16	-20	Green	Green	Green
320	Giant's Koto Lv. 2	150	Ice	18	-20	Green	Green	Blue
321	Giant's Koto Lv. 3	170	Ice	20	-20	Green	Blue	Blue
322	Giant's Koto Lv. 4	190	Ice	22	-20	Blue	Blue	Blue
323	Giant's Koto Lv. 5	210	Ice	24	-20	Blue	Blue	Blue
324	Colossus's Koto Lv. 6	230	Ice	26	-20	Blue	Blue	White
325	Colossus's Koto Lv. 7	300	Ice	28	-20	White	White	White
326	Colossus's Koto Lv. 8	320	Ice	30	-20	White	White	Purple
327	Behemoth's Koto Lv. 9	340	Ice	32	-20	White	White	Purple
328	Hell Horn Lv. 1	120	Fire	24	0	Green	Green	Green
329	Hell Horn Lv. 2	130	Fire	26	0	Green	Green	Green
330	Hell Horn Lv. 3	140	Fire	28	0	Green	Green	Blue
331	Hell Horn Lv. 4	160	Fire	30	0	Blue	Blue	Blue
332	Hell Horn Lv. 5	180	Fire	32	0	Blue	Blue	White
333	Glavenus Horn Lv. 6	190	Fire	34	0	Blue	White	White
334	Glavenus Horn Lv. 7	270	Fire	36	0	White	White	White
335	Glavenus Horn Lv. 8	290	Fire	38	0	White	White	White
336	Glavenus Hornova Lv. 9	310	Fire	40	0	White	Purple	Purple
337	Kummerklang Lv. 1	110	Dragon	18	20	Green	Green	Blue
338	Kummerklang Lv. 2	120	Dragon	20	20	Green	Blue	Blue
339	Kummerklang Lv. 3	160	Dragon	22	25	Blue	Blue	White
340	Kummerklang Lv. 4	170	Dragon	24	25	Blue	White	White
341	Gramklang Lv. 5	190	Dragon	25	25	Blue	White	White
342	Gramklang Lv. 6	290	Dragon	28	30	Blue	White	White
343	Trauerklang Lv. 7	310	Dragon	30	30	Blue	White	Purple
344	Vadya Muse Lv. 1	140	(No Element)	0	10	Blue	Blue	Blue
345	Vadya Muse Lv. 2	150	(No Element)	0	10	Blue	Blue	Blue
346	Vadya Muse Lv. 3	160	(No Element)	0	10	Blue	White	White
347	Vadya Muse Lv. 4	180	(No Element)	0	10	White	White	White
348	Allysyl Muse Lv. 5	190	(No Element)	0	10	White	White	White
349	Allysyl Muse Lv. 6	250	(No Element)	0	15	White	White	Purple
350	Allysyl Rebel Lv. 7	320	(No Element)	0	15	White	Purple	Purple
351	Striped Dragonga Lv. 1	140	(No Element)	0	-20	Blue	Blue	Blue
352	Striped Dragonga Lv. 2	160	(No Element)	0	-20	Blue	Blue	Blue
353	Striped Dragonga Lv. 3	180	(No Element)	0	-20	Blue	Blue	White
354	Tigrex Horn Lv. 4	200	(No Element)	0	-15	White	White	White
355	Tigrex Horn Lv. 5	280	(No Element)	0	-15	White	White	White
356	Tigrex Horn Lv. 6	290	(No Element)	0	-15	White	White	White
357	Tigrex Roar Lv. 7	320	(No Element)	0	-15	Purple	Purple	Purple
358	Dios Bell Lv. 1	130	Blast	16	0	Green	Green	Blue
359	Dios Bell Lv. 2	150	Blast	18	0	Green	Blue	Blue
360	Dios Bell Lv. 3	170	Blast	22	0	Green	Blue	Blue
361	Dios Bell Lv. 4	200	Blast	24	0	Blue	Blue	White
362	Napalm Bell Lv. 5	210	Blast	27	0	Blue	White	White
363	Napalm Bell Lv. 6	290	Blast	28	0	Blue	White	White
364	Firestorm Bell Lv. 7	330	Blast	29	0	Blue	White	Purple
365	La Sepulture Lv. 1	110	Dragon	25	30	Blue	Blue	White
366	La Sepulture Lv. 2	120	Dragon	26	30	Blue	Blue	White
367	La Sepulture Lv. 3	130	Dragon	28	35	White	White	White
368	La Sepulture Lv. 4	140	Dragon	30	35	White	White	White
369	La Joie Lv. 5	160	Dragon	32	35	White	White	White
370	La Joie Lv. 6	240	Dragon	35	40	White	White	White
371	La Joie Lv. 7	260	Dragon	37	40	White	White	White
372	Le Gregorien Lv. 8	270	Dragon	40	40	White	Purple	Purple
